conversation_id_str;created_at;full_text;category;jenis_program
1,7559E+18;Fri Feb 09 10:42:52 +0000 2024;Mantap Ganjarr Program 1 keluarga miskin 1 sarjana bikin harapan besar untuk perubahan positif . Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @haflahfiraa #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/LMamke5EDf;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:42:27 +0000 2024;@FidelitatSense Yaelah udah hoax rfef sekarang hoax cr7? Kalo bener terbukti bersalah kok pihak cewek malah kena denda bersalah? Baca ya anak anjing biar tau fakta atau gaknya. https://t.co/myF4GbUR42 alamat mana bang? Bisa lo daftar program keluarga hara;0.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:41:15 +0000 2024;@shintaaraa_ Program Keluarga Harapan (PKH) bantuan uang tunai untuk keluarga miskin.;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:41:14 +0000 2024;Penyaluran oleh @PosIndonesia bansos yang masih berjalan adalah bansos sembako dan Program Keluarga Harapan (PKH). sangat memudahkan pencairan dana bansos secara efektif tepat waktu dan akuntabel. #PosIndonesia #PosIND https://t.co/SHpgcibOc8;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:41:11 +0000 2024;Kementerian Sosial (Kemensos) berhasil membantu Made Suliati salah seorang warga asal Bali yang dulunya termasuk kelompok masyarakat prasejahtera menjadi pengusaha canang melalui bantuan Program Keluarga Harapan (PKH). https://t.co/fnbGG1QRPG;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:41:08 +0000 2024;Waktu itu simply lagi PDKT sama orang ini terus ada topik tentang mimpi cita-cita harapan. . . I told this person that I was about to give up and quit scholarship program (yes Apple) krn emg butuh uang buat nyambung hidup keluarga. Thought it was the best but I did continue https://t.co/YhYOdtsZll;0.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:40:59 +0000 2024;Ganjar Pranowo emang luar biasa dari bawah bisa jadi gubernur Program 1 keluarga miskin 1 sarjana semoga sukses membawa harapan baru . Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @febrianwima #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/ze7U7IKoHE;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:24:08 +0000 2024;Pemerintah Kota Bengkulu melalui Dinas Sosial Kota Bengkulu bersama pendamping PKH memberikan makanan tambahan kepada anak balita dari Keluarga Penerima Manfaat (KPM) Program Keluarga Harapan (PKH) dalam pencegahan stunting. https://t.co/85yZI5b0bu;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:21:40 +0000 2024;Sahabat adanya program satu keluarga miskin satu sarjana yang digagas Capres 03 Ganjar Pranowo mimpi itu akhirnya bisa menjadi kenyataan. Masyarakat melihat harapan bahwa putra-putrinya bisa kuliah. #SahabatGanjar #GanjarMahfud2024 #SatSetLebihBaik https://t.co/r5ZlgLAAJD;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:20:31 +0000 2024;Ganjar - Mahfud memberikan harapan baru kepada rakyat Papua dengan program 1 keluarga miskin 1 sarjana. @pringlesnob #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/s3hPUSfQMc;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:20:25 +0000 2024;Komitmen Pak Ganjar - Pak Mahfud terhadap program 1 Keluarga Miskin 1 Sarjana menciptakan harapan baru bagi kemajuan sosial di Jawa Timur . Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @soulnmalice #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/fsDozrINiP;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:20:02 +0000 2024;KENDAL - Babinsa Bangunsari Koramil 10/Pageruyung Kodim 0715/Kendal Sertu Garjito Babinsa Koramil 10/Pageruyung melaksanakan Monitoring dan Pendampingan kegiatan Penyaluran Bantuan Program Keluarga Harapan (PKH) Tahun 2024 Tahap I dan Bansos bertempat di Balai Desa Bangunsari https://t.co/uzbpNfaVYp;1.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:19:45 +0000 2024;Setiap ada yang mengucapkan kata kelas menengah secara tidak ironis satu rumahtangga miskin akan dikeluarkan secara paksa dari program keluarga harapan.;0.0;Program Keluarga Harapan (PKH)
1,7559E+18;Fri Feb 09 10:19:26 +0000 2024;Harapan tumbuh di kalangan masyarakat Jawa Timur karena Ganjar - Mahfud berkomitmen nyata pada program 1 Keluarga Miskin 1 Sarjana . Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @terokamarai #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/gBiulERNZE;1.0;Program Keluarga Harapan (PKH)
1,75281E+18;Fri Feb 09 10:18:55 +0000 2024;Semoga program 1 keluarga miskin 1 sarjana bisa memberikan harapan baru bagi mereka yang kurang beruntung Ganjar Pranowo dan Mahfud MD teruslah menjadi harapan!. Ganjar Pranowo terbukti lebih baik @rruunnzzd #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/EWOZPDhmqL;1.0;Program Keluarga Harapan (PKH)
1,75227E+18;Fri Feb 09 10:18:48 +0000 2024;Program 1 Keluarga Miskin 1 Sarjana membuka jalan bagi anak-anak miskin untuk mencapai potensi penuh mereka melalui pendidikan Ganjar Pranowo memberikan harapan nyata . Ganjar Pranowo terbukti mensejahterakan @dnlhgr #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/VMx7OoBHg5;1.0;Program Keluarga Harapan (PKH)
1,75227E+18;Fri Feb 09 10:16:50 +0000 2024;Ganjarr Pranowo hebat banget Program 1 keluarga miskin 1 sarjana ini penuh harapan buat kemajuan pendidikan di Indonesia . Tiga Kali Lebih Sejahtera Indonesia Jaya! @HappyPutra0412 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/1ZPN6rneno;1.0;Program Keluarga Harapan (PKH)
1,75227E+18;Fri Feb 09 10:16:33 +0000 2024;Edukasi CBP Rupiah &amp;0.0;Program Keluarga Harapan (PKH)
1,75227E+18;Fri Feb 09 10:16:10 +0000 2024;Dalam setiap keluarga miskin di Papua ada harapan baru berkat program 1 keluarga miskin 1 sarjana yang diusung oleh Ganjar - Mahfud @sekutenghangat #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/t92BPeI4qK;1.0;Program Keluarga Harapan (PKH)
1,75227E+18;Fri Feb 09 10:15:49 +0000 2024;Begitu takutnya masuk penjara!!! https://t.co/7buEIvf95f Airlangga mengatakan hanya capres nomor urut 2 Prabowo Subianto yang bisa melanjutkan program Bantuan Langsung Tunai (BLT) dan Program Keluarga Harapan (PKH).;0.0;Program Keluarga Harapan (PKH)
1,79021E+18;Fri Feb 09 10:15:38 +0000 2024;Pak Ganjar - Mas Mahfud dipercaya dapat memberikan harapan baru bagi setiap keluarga miskin melalui program 1 Keluarga Miskin 1 Sarjana . Kesejahteraan berkali lipat Indonesia Hebat ! @snoopeachies #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/VePi14I8gz;1.0;Program Keluarga Harapan (PKH)
1,79021E+18;Fri Feb 09 10:15:16 +0000 2024;Program Ganjar-Mahfud ini bener-bener menciptakan harapan baru buat anak-anak di Jabar yang dari keluarga kurang mampu. Tiga Kali Lebih Sejahtera Indonesia Jaya! @allyraharsa #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/r7RCFrp93J;1.0;Program Keluarga Harapan (PKH)
1,79021E+18;Fri Feb 09 10:14:57 +0000 2024;Dalam pandangan rakyat Ganjar - Mahfud adalah harapan nyata untuk mengakhiri siklus kemiskinan dengan program 1 Keluarga Miskin 1 Sarjana . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/ui0mTaQEiB;1.0;Program Keluarga Harapan (PKH)
1,79021E+18;Fri Feb 09 10:14:41 +0000 2024;Komitmen tak tergoyahkan Ganjar - Mahfud dalam program 1 keluarga miskin 1 sarjana mengukir semangat harapan dan kesetaraan di Papua! @RefialyRon80922 #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/i5ruYqxrSh;1.0;Program Keluarga Harapan (PKH)
1,75418E+18;Fri Feb 09 10:13:41 +0000 2024;Walaupun terkendala cuaca di wilayah 3T #PosIND tetap menjalankan amanah Pemerintah dalam Pelayanan Penyaluran Dana Bantuan Sosial (Bansos) Program Keluarga Harapan (PKH) serta Sembako @PosIndonesia #PosIndonesia https://t.co/dHpOCsI9FC;1.0;Program Keluarga Harapan (PKH)
1,75418E+18;Fri Feb 09 10:13:33 +0000 2024;Mas Ganjar - Pak Mahfud keseriusan Anda dalam mewujudkan program 1 Keluarga Miskin 1 Sarjana memberikan harapan baru bagi generasi penerus . Ganjar Pranowo terbukti lebih baik @ttha199 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/nEoqvPsOAM;1.0;Program Keluarga Harapan (PKH)
1,75418E+18;Fri Feb 09 10:12:19 +0000 2024;Mahfud - Ganjar membawa harapan baru bagi rakyat Papua menjadikan program 1 Keluarga Miskin 1 Sarjana sebagai jalan keluar dari ketidaksetaraan pendidikan @sanjaykrtk11920 #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/JfnkZZNdv9;1.0;Program Keluarga Harapan (PKH)
1,75418E+18;Fri Feb 09 10:11:36 +0000 2024;Kanit Samapta Polsek Sukahaji IPDA Riyana turut serta dalam pemantauan penyaluran Bantuan Sosial Program Keluarga Harapan (PKH) Triwulan 1 Tahun 2024 di Kantor Pos Kecamatan Sukahaji Kabupaten Majalengka. Selasa (19/3/2024) https://t.co/hj9vQLj5gp;1.0;Program Keluarga Harapan (PKH)
1,75418E+18;Fri Feb 09 10:11:31 +0000 2024;Rakyat Jawa Timur mempercayakan harapan mereka pada Ganjar - Mahfud untuk menciptakan generasi yang lebih unggul melalui program 1 Keluarga Miskin 1 Sarjana . Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @stwvcss12 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/0Ai9aVY95g;1.0;Program Keluarga Harapan (PKH)
1,75418E+18;Fri Feb 09 10:11:18 +0000 2024;Satu perjuangan satu harapan! Bersama Ganjar - Mahfud kita sat set menang memerangi kesenjangan pendidikan dengan program 1 keluarga miskin 1 sarjana di Papua! @ramdhanlz #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/95Jg2jOajo;1.0;Program Keluarga Harapan (PKH)
1,75418E+18;Fri Feb 09 10:11:05 +0000 2024;Ganjar - Mahfud memberikan harapan baru dengan program 1 Keluarga Miskin 1 Sarjana . Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @swanecost #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/6qHRNZmfzg;1.0;Program Keluarga Harapan (PKH)
1,78729E+18;Fri Feb 09 10:11:02 +0000 2024;Program beasiswa 1 Keluarga Miskin 1 Sarjana menciptakan harapan baru bagi mereka yang sebelumnya merasa tidak punya akses ke p3ndidikan tinggi. Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @etherecalsea #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/oOzAZbjPmD;1.0;Program Keluarga Harapan (PKH)
1,76094E+18;Fri Feb 09 03:05:09 +0000 2024;Tingkatkan dana penerima program keluarga harapan (PKH) #AQUAINDONESIA #27thValentineWithJaehyun #KitaAdalahTiga Close The Door Serangan Kebangun Tidur Trisha Coblos Hint Laura Basuki Santri Dirty Vote Lunin doa cinta pemula Leipzig Brahim Diaz mba taylor Happy Valentine https://t.co/zDgpXRO903;0.0;Program Keluarga Harapan (PKH)
1,75239E+18;Fri Feb 09 02:58:33 +0000 2024;Dua warga beruntung dari Desa Kutorenon Kecamatan Sukodono Kabupaten Lumajang Jawa Timur kini merasakan sentuhan kebaikan melalui bantuan sosial Program Keluarga Harapan (PKH) Plus tahap 1. Senin (18/3/2024). selengkapnya: https://t.co/vxhycD3Y2u https://t.co/zyJ7sg40A8;1.0;Program Keluarga Harapan (PKH)
1,75239E+18;Thu Feb 08 15:02:18 +0000 2024;Program beasiswa 1 Keluarga Miskin 1 Sarjana bukan hanya janji tapi harapan nyata bagi rakyat Jawa Barat. Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @fatinsiregar #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/mPOEIn7IO5;1.0;Program Keluarga Harapan (PKH)
1,75239E+18;Thu Feb 08 14:54:17 +0000 2024;Pak Ganjar dan Pak Mahfud memberikan harapan baru dengan program inovatif 1 Keluarga Miskin 1 Sarjana . Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @SemestaBiruu #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/08AkuKPnxW;1.0;Program Keluarga Harapan (PKH)
1,75485E+18;Thu Feb 08 14:32:15 +0000 2024;#PosIND memberikan bantuan sosial (Bansos) sembako dam Program Keluarga Harapan (PKH) kepada ribuan Keluarga Penerima Manfaat (KPM) yang di lakukan di Semarang Jawa Tengah @PosIndonesia #PosIndonesia https://t.co/v2rIgKdfwZ;1.0;Program Keluarga Harapan (PKH)
1,75485E+18;Thu Feb 08 14:17:35 +0000 2024;Dperkirakan ada lima bansos yang akan cair di Bulan Mei 2024. Mulai dari Program Keluarga Harapan ( PKH) dan Bantuan Pangan Non-Tunai (BPNT) yang dibagikan sesuai Data Terpadu Kesejahteraan Sosial (DTKS) untuk bansos rutinan. https://t.co/QuUagmyvZ7 via @tribunnews;1.0;Program Keluarga Harapan (PKH)
1,75485E+18;Thu Feb 08 13:55:36 +0000 2024;Alhamdulillah... Pada bulan Mei-Juni 2024 ini masyarakat Indonesia akan menerimaÂ bantuan sosialÂ (bansos) dari Program Keluarga Harapan (PKH) dan Bantuan Pangan Non Tunai (BPNT). Manchester United Casemiro #PrayForSumbar ziva https://t.co/LT5vBW61sy;1.0;Program Keluarga Harapan (PKH)
1,75485E+18;Thu Feb 08 13:44:38 +0000 2024;@KemensosRI #Bansos yang disalurkan adalah untuk keluarga penerima manfaat (KPM) yakni bansos Program Keluarga Harapan (PKH) bantuan pangan nontunai (BPNT) bansos beras 10 kg setiap bulan dan BLT mitigasi risiko pangan. #IndonesiaBaik #YangMudaSukaData #B;1.0;Program Keluarga Harapan (PKH)
1,75485E+18;Thu Feb 08 05:22:30 +0000 2024;Program 1 keluarga miskin 1 sarjana Ganjar-Mahfud bener-bener ngasih harapan. Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @noturfriendciya #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/feYO3AePxL;1.0;Program Keluarga Harapan (PKH)
1,75485E+18;Wed Feb 07 15:52:33 +0000 2024;Ganjar - Mahfud bukan hanya nama melainkan harapan akan perubahan sosial melalui program 1 Keluarga Miskin 1 Sarjana . Kesejahteraan berkali lipat Indonesia Hebat ! @toyep_abang #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/ZM5oKbtKU8;1.0;Program Keluarga Harapan (PKH)
1,75485E+18;Wed Feb 07 09:20:36 +0000 2024;Pak Ganjar dan Mas Mahfud menawarkan harapan baru bagi masyarakat Papua dengan program unggul 1 keluarga miskin 1 sarjana @SandhiMPutra #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/NFPnzHv85u;1.0;Program Keluarga Harapan (PKH)
1,75485E+18;Wed Feb 07 08:42:56 +0000 2024;Penyaluran Bansos dari kementerian sosial yang si salurkan Oleh #PosIND tidak hanya Bansos Sembako saja melainkan Program Keluarga Harapan (PKH) @PosIndonesia #PosIndonesia https://t.co/sBMtL6sLDV;1.0;Program Keluarga Harapan (PKH)
1,76453E+18;Wed Feb 07 08:38:40 +0000 2024;Desa berstatus mandiri punya kompetensi yang lebih baik dalam mengelola dan menyalurkan program-program pemerintah seperti Program Keluarga Harapan (PKH) bantuan sosial (bansos) dan bantuan program lainnya. #KemendesPDTT #SDGsDesa #DesaBisa #MulaiDariDesa https://t.co/Ls6Y0Tk9fH;1.0;Program Keluarga Harapan (PKH)
1,75439E+18;Wed Feb 07 08:37:58 +0000 2024;Ganjar - Mahfud harapan kami untuk mewujudkan Program 1 Keluarga Miskin 1 Sarjana sungguh memotivasi . Tiga Kali Lebih Sejahtera Indonesia Jaya! @shntrejeki #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/EKIX8p5t5l;1.0;Program Keluarga Harapan (PKH)
1,75439E+18;Wed Feb 07 08:32:42 +0000 2024;Dalam rangka menanggulangi masalah kemiskinan Program Keluarga Harapan (PKH) telah diberikan kepada warga kurang mampu oleh pemerintah. Kanit Samapta Polsek Sukahaji Polres Majalengka IPDA Riyana melakukan monitoring untuk memastikan penyaluran bantuan tersebut berjalan lancar https://t.co/1Ajk8HXQpv;1.0;Program Keluarga Harapan (PKH)
1,75439E+18;Wed Feb 07 08:31:10 +0000 2024;Inisiatif luar biasa dari Ganjar Pranowo dan Mahfud MD dengan program 1 Keluarga Miskin 1 Sarjana Mereka adalah harapan baru bagi anak-anak kurang mampu . Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @frgntk #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/yP7jnwb9Si;1.0;Program Keluarga Harapan (PKH)
1,78987E+18;Wed Feb 07 04:42:09 +0000 2024;Program Ganjar-Mahfud adalah angin segar buat p3ndidikan di Jawa Barat terutama bagi keluarga miskin yang kini punya harapan baru. Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @alia_nuraulia #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/B4arcgxLLf;1.0;Program Keluarga Harapan (PKH)
1,76707E+18;Wed Feb 07 04:38:45 +0000 2024;@Nonomicchi1721 BPJS itu amanat UU dan udah ada program sebelumnya yang diperluas riset apa itu askes jamkesmas dan jamsostek. KIP itu mah cmn peningkatan dari prog. keluarga harapan (conditional cash transfer) yang sudah luas dilakukan di jaman SBY.;0.0;Program Keluarga Harapan (PKH)
1,75908E+18;Wed Feb 07 04:38:13 +0000 2024;Ganjar - Mahfud pahlawan tanpa tanda jasa membawa harapan dan kebahagiaan bagi keluarga miskin di Papua melalui program 1 keluarga miskin 1 sarjana @sapu_panggih #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/YxAAmg6O7l;1.0;Program Keluarga Harapan (PKH)
1,75233E+18;Wed Feb 07 04:37:21 +0000 2024;Babinsa Desa Saukang Koramil 1424-04/Sinjai Timur Pantau &amp;0.0;Program Keluarga Harapan (PKH)
1,75559E+18;Wed Feb 07 04:36:11 +0000 2024;#PosIND melakukan penyaluran bantuan sosial (Bansos) sembako dan program keluarga harapan( PKH )kepada ribuan masyarakat penerima manfaat KPM di Semarang Jawa Tengah SUKSES SELALU @PosIndonesia #PosIndonesia https://t.co/RuRcgUQAQu;1.0;Program Keluarga Harapan (PKH)
1,75559E+18;Wed Feb 07 04:36:10 +0000 2024;Cara Cek Bansos Program Keluarga Harapan (PKH) Bulan Februari 2024 Bantuan Cair hingga Rp3 Juta #bansos #blt #bltelnino #pkh #kemensos https://t.co/v6mrSjNod6;0.0;Program Keluarga Harapan (PKH)
1,75701E+18;Wed Feb 07 04:36:09 +0000 2024;@LiniZiqi Program keluarga harapan yg aslinya beban ngara ;0.0;Program Keluarga Harapan (PKH)
1,78423E+18;Wed Feb 07 04:35:52 +0000 2024;Pak Mahfud dan Mas Ganjar menciptakan momentum luar biasa dengan meluncurkan program 1 Keluarga Miskin 1 Sarjana memberikan harapan bagi Papua yang terabaikan. @sagiigurrl #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/9PqLkjU799;1.0;Program Keluarga Harapan (PKH)
1,75296E+18;Wed Feb 07 04:34:52 +0000 2024;PTÂ Pos IndonesiaÂ (Persero) menjaga komitmen menjalani amanah pemerintah dalam melakukan penyaluran dana bantuan sosial (bansos) Program Keluarga Harapan (PKH) dan sembako. @PosIndonesia #PosIndonesia #PosIND https://t.co/adBo2hfmPp;1.0;Program Keluarga Harapan (PKH)
1,75328E+18;Wed Feb 07 04:34:48 +0000 2024;Solusi konkret Ganjar Pranowo pr3siden Rakyatt melalui program 1 Keluarga Miskin 1 Sarjana memberikan harapan baru bagi masyarakat . Bersama Ganjar kita sejahtera @rapsyndle #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/b324LJKJxG;1.0;Program Keluarga Harapan (PKH)
1,77072E+18;Wed Feb 07 04:33:44 +0000 2024;Pak Ganjar dan Prof. Mahfud memberikan harapan kepada masyarakat Papua melalui program 1 keluarga miskin 1 sarjana memupuk semangat menang melalui pendidikan yang merata. @rudi2279 #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/VVjj2gfQXo;1.0;Program Keluarga Harapan (PKH)
1,79031E+18;Wed Feb 07 04:32:28 +0000 2024;PosIND melakukan penyaluran bantuan sosial (Bansos) sembako dan Program Keluarga Harapan (PKH) kepada ribuan Keluarga Penerima Manfaat (KPM) di Semarang Jawa Tengah @PosIndonesia #PosIndonesia #PosIND https://t.co/eS5pK22MLw;1.0;Program Keluarga Harapan (PKH)
1,79031E+18;Wed Feb 07 04:31:17 +0000 2024;Ganjar memberikan harapan baru bagi rakyat Jawa Barat dengan program 1 Keluarga Miskin 1 Sarjana. Bersama Ganjar kita sejahtera @hayillumi #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/HnYy0FNlm1;1.0;Program Keluarga Harapan (PKH)
1,76635E+18;Wed Feb 07 04:31:07 +0000 2024;PT Pos Indonesia dipercaya kembali untuk melanjutkan pendistribusian bansos sembako dan Program Keluarga Harapan oleh Kementerian Sosial. @PosIndonesia #PosIndonesia #PosIND https://t.co/qW1KUBn4pt;1.0;Program Keluarga Harapan (PKH)
1,78621E+18;Wed Feb 07 04:30:59 +0000 2024;@bangmar_ @small_mofo_Mk2 Bales aja coba bu daftar program keluarga harapan kemensos;0.0;Program Keluarga Harapan (PKH)
1,75341E+18;Wed Feb 07 04:13:51 +0000 2024;Babinsa Koramil 1407-03/Cenrana Serka Amrullah mendampingi sekaligus membantu menyalurkan Bantuan Tunai Dana Program Keluarga Harapan (PKH) kepada masyarakat di aula kantor Kel. Ujung Tanah Kec. Cenrana Kab. Bone. Selasa (07/05/24). https://t.co/sPISjp66g6;1.0;
1,79032E+18;Wed Feb 07 03:27:36 +0000 2024;Ganjar dan Mahfud teruslah menjadi harapan bagi anak-anak keluarga miskin dengan program 1 Keluarga Miskin 1 Sarjana yang luar biasa . Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @fandiirawa21686 #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/xGYoegt6F1;1.0;Program Keluarga Harapan (PKH)
1,78486E+18;Wed Feb 07 03:10:58 +0000 2024;Melalui program 1 keluarga miskin 1 sarjana Ganjar - Mahfud tidak hanya membangun harapan tetapi juga memperkuat keyakinan bahwa setiap anak Papua dapat menang atas keterbatasan mereka! #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/3qXWFrEPDZ;1.0;Program Keluarga Harapan (PKH)
1,78486E+18;Wed Feb 07 03:09:10 +0000 2024;Mas Ganjar Mahfud memberikan harapan baru dengan program 1 Sarjana 1 Keluarga. Mari kita dukung untuk masa depan Indonesia yang lebih baik!. Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @TiLi28236147 #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/vFKK24BnGk;1.0;Program Keluarga Harapan (PKH)
1,76757E+18;Wed Feb 07 03:03:55 +0000 2024;Ganjar - Mahfud menjadi harapan bagi rakyat Jawa Timur untuk mewujudkan program 1 Keluarga Miskin 1 Sarjana . Ganjar Pranowo hanya yang terbaik untuk rakyat @skuuskyy #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/dyIo2Ff0iq;1.0;Program Keluarga Harapan (PKH)
1,75469E+18;Wed Feb 07 02:16:22 +0000 2024;Program Ganjar-Mahfud ngasih harapan baru buat keluarga miskin karena bisa melihat anak-anaknya sekolah sampai sarjana tanpa beban biaya. Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @aiiwoofyou #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/f0ExoiIzpF;1.0;Program Keluarga Harapan (PKH)
1,75469E+18;Wed Feb 07 02:11:33 +0000 2024;Ganjar - Mahfud menunjukkan kepedulian yang luar biasa dengan meluncurkan program 1 keluarga miskin 1 sarjana memberikan harapan baru bagi generasi Papua. @rokijaya2233 #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/uFFWMZwOVR;1.0;Program Keluarga Harapan (PKH)
1,78998E+18;Wed Feb 07 02:11:13 +0000 2024;Ganjar - Mahfud membangun harapan dengan program 1 keluarga miskin 1 sarjana menuntun rakyat Papua menuju kemenangan pendidikan! @punyamaskento #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/wmYUiUBfgY;1.0;Program Keluarga Harapan (PKH)
1,78998E+18;Wed Feb 07 02:11:13 +0000 2024;Dengan adanya program ini akan menjadi harapan setiap keluarga agar berdaya secara ekonomi dan harmonis #KeluargaAdilDanSeimbang;1.0;Program Keluarga Harapan (PKH)
1,75655E+18;Wed Feb 07 02:11:08 +0000 2024;Pak Ganjar - Pak Mahfud dianggap sebagai harapan baru untuk menciptakan kesetaraan melalui Program 1 Keluarga Miskin 1 Sarjana . Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @toamesjidd #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/n56XeBs5Bi;1.0;Program Keluarga Harapan (PKH)
1,75655E+18;Wed Feb 07 02:11:07 +0000 2024;Dengan semangatnya Mas Ganjar - Prof Mahfud memberikan harapan baru bagi keluarga miskin untuk meraih mimpi mereka melalui program 1 Keluarga Miskin 1 Sarjana . Bersama Ganjar kita sejahtera @Sptra_205 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/8jLj4QAY22;1.0;Program Keluarga Harapan (PKH)
1,7903E+18;Wed Feb 07 02:09:33 +0000 2024;Pak Ganjar dan Prof Mahfud dianggap sebagai harapan baru untuk memajukan kesejahteraan dengan program 1 Keluarga Miskin 1 Sarjana . Bersama Ganjar kita sejahtera @Shraaxi #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/ZRSLEsPmVh;1.0;Program Keluarga Harapan (PKH)
1,7903E+18;Wed Feb 07 02:07:34 +0000 2024;Mas Ganjar memberikan harapan baru dengan program 1 Keluarga Miskin 1 Sarjana. Kesejahteraan berkali lipat Indonesia Hebat ! @gntrarprsty #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/C6sf1M8v9i;1.0;Program Keluarga Harapan (PKH)
